"business_id","name","city","state","postal_code","yelp_avg_rating","review_count"
"I-VD-o4JDGSG5GHQ2EbrVA","Smashburger","Tempe","AZ","85283",3,185
"-I27yVw2x_-31_OOMSH02w","Local Loaf","Charlotte","NC","28202",4,156
"ny8YcGEViSGKWxo69xfiiA","Sauceman's","Charlotte","NC","28203",4,201
"x6fYvse8sBOZf9y8BOZZmA","Mamakas Taverna","Toronto","ON","M6J 2Y7",4,105
"GU7ww3eoGTcXAze8VJtC7g","Fin","Las Vegas","NV","89109",3,119
"prlIJsg3UEg3DioOZPFhig","The Burger's Priest","Toronto","ON","M8Z 1V1",3.5,123
"IWN2heYitkg-D4UdqfxcMA","HEXX kitchen + bar","Las Vegas","NV","89109",4,778
"wpnLPAnkMEb1NpC3xiD_qg","Aloha Specialties","Las Vegas","NV","89101",4,530
"KXITXbKuE60WSUDs7NZVLQ","Table 10","Las Vegas","NV","89109",3.5,618
"iBPyahdJRP5y0t25fF2W9w","Lip Smacking Foodie Tours","Las Vegas","NV","89109",5,130
"Cdk3wRR7TwJb1JW7agPJXw","Pint Central","Charlotte","NC","28204",4,125
"Lq9rYrwvWV5QDBYzq7MGHQ","Osaka Japanese Bistro","Las Vegas","NV","89102",4,312
"lOQPeguczAueJnLmDUTfGg","Bonito Michoacan","Las Vegas","NV","89103",4,481
"pi4FLFEOn9AhNUxiLbBeHg","Hawaiian Style Poke","Las Vegas","NV","89103",4,171
"QGAv-8tj5i4m4G-HDMnIbA","The Griddle Café","Las Vegas","NV","89109",4,244
"0InA3Ffj8MxyQV9hgsyYcQ","Novecento Pizzeria","Las Vegas","NV","89149",4,306
"jBs2HmEOkqCvdHNnw3N-og","Red Robin Gourmet Burgers","Las Vegas","NV","89149",3.5,225
"4Pb7SlTK89uSdqOwMNM35A","Tequila Taqueria","Las Vegas","NV","89109",3,125
"4RL5ydKIIFpU8bevsOKRdA","Libretto's Pizzeria","Charlotte","NC","28202",3,155
"KxHDiCOhHWQu_VOw8DMfJA","The Hole In the Wall","Toronto","ON","M6P 1Y9",4.5,117
"4Bw9XffSa0AMy2SrNCS2KA","Sababa Mediterranean Grill","Las Vegas","NV","89117",3.5,169
"Ur4eYOFq4qVLHkZJNmcqfQ","Prosperity Social Club","Cleveland","OH","44113",4,153
"bNqBMZ00lnhhfxzV8OhLfQ","Big Bone BBQ & Wicked Wings","Markham","ON","L3P 8C7",3.5,112
"e9UsRb-fmza5ukU8Ftduew","Jasmine Tokyo","Scottsdale","AZ","85254",3.5,319
"liPSeXaAfv8jxRGJ717VmQ","Nano Brew","Cleveland","OH","44113",3.5,191
"piZ4JqJI5WTljJuQV7yZHQ","KINTON RAMEN","Toronto","ON","M5T 1L1",3.5,369
"_ixV2SWDy7w8jzEAHp85qA","First Food & Bar","Las Vegas","NV","89109",3.5,357
"QeShrs6cUNBjJoTCkJiB0g","Legends of The North Shore","Pittsburgh","PA","15212",4,101
"ALwAlxItASeEs2vYAeLXHA","Futo Buta","Charlotte","NC","28203",4,447
"B4-2wA8Pj8MQK1Ylymypqg","Sunny Morning","Toronto","ON","M8Z 1V1",4.5,119
"LHMPtp-2fsjSsxrLxtLeXA","Oh Geul Boh Geul Restaurant","North York","ON","M2N 5P9",3.5,118
"WBt2pa7k_K2LKW2OJuXG9Q","Arcadia Farms Cafe","Scottsdale","AZ","85251",4,450
"-ITj6Pu8Gdw8MmLf0XBEKQ","Sushi Station","Phoenix","AZ","85050",4,288
"rCJ6qFo_liwGPzbupkLhhQ","La Piñata","Phoenix","AZ","85015",4,135
"Xck2KzJcZDJGMtwxMwD71w","Sumo Sushi Bar","Henderson","NV","89014",3.5,132
"kxYiZnd7Y-3ibdwnMFuTzw","In-N-Out Burger","Henderson","NV","89014",4,150
"Fv3HvJPQYqfmniTgtIQJzA","The Coffee Shop","Gilbert","AZ","85296",4,424
"tj3YzWsjMbPU_ivDkyOE3w","Scramble","Scottsdale","AZ","85253",4,342
"uJe6qjWPRMgR7QIyZ_zTwQ","Pinnacle Peak Patio","Scottsdale","AZ","85262",3.5,132
"FML0YqZ7dLBBC3Suap4_4Q","416 Snack Bar","Toronto","ON","M5T 2R7",4,215
"6Cl15LapBVhw4ZfBIeVJJA","Rania's Kabob Grill","Gilbert","AZ","85234",4,306
"PbTh7aX0_yyaXFOXAlhI4A","The Turf Public House","Phoenix","AZ","85004",3.5,176
"Kbbm6Vd5UdbP10dwjBghRw","In-N-Out Burger","Las Vegas","NV","89139",4,191
"TubbskG3TSU9TpgFFH2How","Wildflower Bread Company","Phoenix","AZ","85027",4,163
"K1eUYbkKkgOld0APMlsGlw","Corner Bakery Cafe","Peoria","AZ","85382",3,101
"ofpuVYCw6VCkybFVIdwYEQ","Poppy's Bagels & More","Charlotte","NC","28211",4,153
"X-aqEYlXcWQj0fp6aGDP8A","Le Mont","Pittsburgh","PA","15211",3,123
"s2gjJKptpkmwSXYRtfptZQ","Whiskey Rose Bar & Grill","Glendale","AZ","85305",3.5,174
"PWGIAIXAoh91nayfIOQMTQ","Panera Bread","Henderson","NV","89123",3.5,134
"UvcH52d-FQ3waD5Z0LmFCQ","Ramen Ya Katana","Las Vegas","NV","89109",3.5,114
"CiYLq33nAyghFkUR15pP-Q","TACOS EL GORDO","Las Vegas","NV","89104",4.5,1151
"H8qlBw1YaxMsItfz25-AyA","John Cutter","Las Vegas","NV","89135",3,241
"VfWX3UCKvUnVktdOuR8TwA","DumplingHaus","Madison","WI","53705",4,168
"FDEm-c3NAXnTVtl-hgzAhA","Heart Attack Grill","Chandler","AZ","85226",3,103
"bKxKPGmkwH-Q-GSbt7chNA","Stingray Sushi","Scottsdale","AZ","85251",3,259
"-RYIKWBSTaJ21B2UMyzI-Q","Mellow Mushroom","Phoenix","AZ","85044",3,220
"UddEGVfbnmXxK6t2mXyicQ","Deer Valley Airport Restaurant","Phoenix","AZ","85027",3,100
"slMjKmGTnufGx6ZWR6Mg3A","Carson Street Deli & Craft Beer Bar","Pittsburgh","PA","15203",4.5,101
"lgWB0yGXpZvupYREWxtV7g","Pane Bianco","Phoenix","AZ","85012",4,462
"AuIiqDeL65kczmiFSkAWrA","Maggiano's Little Italy","Charlotte","NC","28211",3.5,235
"S5bNE4Pmin8OQUMOFod8bQ","Ciao Wine Bar","Toronto","ON","M5R 1C4",3,124
"WAmCIDi3qn2VI7OUqZfjYQ","Solstice Tavern","Charlotte","NC","28205",3.5,106
"BDDIpeEK8gVdhiglbjEyrw","Johnny Rockets","Glendale","AZ","85305",2,101
"wkZ6P5fDw0G_iFRU-hzBhQ","The Pizza Peel","Charlotte","NC","28211",4,123
"hIUKufhwR6Ifn7bi0-phLA","Baguette Cafe","Las Vegas","NV","89113",4.5,899
"75u8X_saAIETRHgpECi8YA","Urban Taco","Phoenix","AZ","85016",3.5,180
"OEfvfMCJyC5kRWeRQQYQMg","Pacific Mall","Markham","ON","L3R 0Y5",3.5,207
"hxe8xidZ04BfdqQ-oUADiQ","Charleston's","Chandler","AZ","85226",4,170
"AkpuhGyLAxhD_sLMQv3kOg","Kai","Chandler","AZ","85226",4.5,169
"JTKzGJvIK9yuoUf-erV2qQ","Bella Notte","Pittsburgh","PA","15222",3.5,103
"c6-5RCj8FtV-m1aHz4wnmQ","Saigon Palace","Charlotte","NC","28217",4,172
"8I5U8OQ06nSxX2y4PPOWzQ","Japango","Toronto","ON","M5G 1P5",4,491
"sAXy1yJRLllTm5WrJbJGAA","Del Frisco's Double Eagle Steak House","Charlotte","NC","28210",4,230
"LxNoSrtJYB7HvP5I-8p-Ow","Andrew's BBQ","Tempe","AZ","85283",4,130
"uzsMilozioxCenzyXbVMmw","The Rib Cage Smokehouse and Bar","Cleveland Heights","OH","44118",4,112
"D3dAx-QW_uuClz4MambeHA","La Grande Orange Grocery","Phoenix","AZ","85018",4,693
"xmWs-su5eB5_57CIw4sqfw","Gina's Bistro","Las Vegas","NV","89117",4.5,172
"OZqAZkjhV_nyHsbnKaD1WQ","Christo's Ristorante","Phoenix","AZ","85014",4,133
"lcd71KXyEdFjGzWdqH3tAw","Mizu Japanese Sushi Restaurant","Parma","OH","44130",4.5,166
"LmjBZpQU7nJTIJZYRVO7Kg","The Counter Phoenix","Phoenix","AZ","85004",3.5,168
"jluEI1ZDQDeJlbl-M3YH3Q","Toula Restaurant & Bar","Toronto","ON","M5J 1A6",2,142
"nnB9aw5tLaYZHgAvwzpPOg","Irish Wolfhound","Surprise","AZ","85374",4,227
"YkOCo5ipV2he2WXIAlZb-A","Jaburritos Sushi Burritos","Las Vegas","NV","89118",4.5,226
"EOUDjT34xPixuxEcEr7sNA","92nd Street Cafe","Scottsdale","AZ","85260",3,108
"WOz66UuVsfc2K9GxzfDnGg","America's Taco Shop","Phoenix","AZ","85006",3.5,379
"YUFxSG6idHePsxOmnSHtpQ","Mimis Cafe","Chandler","AZ","85224",3,142
"K64Uw3a2Enh2MznpwRHWKQ","Razz's Restaurant & Catering","Scottsdale","AZ","85253",4.5,144
"mr4FiPaXTWlJ3qGzp4-7Yg","Table 17","Toronto","ON","M4M 1H4",4,104
"GlwOGCjSzts7AnbK9gqmng","Cheddar's Scratch Kitchen","Chandler","AZ","85224",3.5,344
"Bkkwt8E9MHvgCHn4lUFtow","Roy's Restaurant","Phoenix","AZ","85054",3.5,246
"s1b39BK1WFRY9200fwFCmg","Wildflower Bread Company","Chandler","AZ","85226",4,117
"wyFV6UN--hH_ifbvdsjSkQ","Fleming's Prime Steakhouse & Wine Bar","Scottsdale","AZ","85250",4,274
"78TC3sZSYBzBsSJ0z5pyhw","Le Provencal","Las Vegas","NV","89109",2.5,130
"4aF5GfnVkJPj9IwJ2yxPtQ","The Tamale Store","Phoenix","AZ","85022",4.5,111
"lKom12WnYEjH5FFemK3M1Q","Primanti Bros.","Pittsburgh","PA","15222",3.5,973
"p6Rf2hsyF1eYVJk9ag3W2A","Mason's Creamery","Cleveland","OH","44113",4.5,123
"kxo3Zz_JIEUGkJHl9kUiKg","Bymark","Toronto","ON","M5K 1J3",3.5,109
"koeALuQceWSzj453h23nsQ","Piggly's BBQ","Mesa","AZ","85204",3.5,114
"KGS8NdjkMzrS_BoBTo5nBA","Uni Sushi & Steak","Surprise","AZ","85374",4,167
"wEisic-u9Yj543iYzfpAhw","La Mestiza","Madison","WI","53719",4,141
"BuS11AF9XSHEShscxQEzeg","Marigold Kitchen","Madison","WI","53703",4,437
"Kq8v2R5g9cpQF7QRSlQOMw","Capriotti's Sandwich Shop","Scottsdale","AZ","85251",3.5,113
"qcqDjeirxvdgW5kQVkEwSA","The Red Room","Toronto","ON","M5T 2G8",3,102
"E_sO3D6lGkd_AURPBz8yrw","The Auld Dubliner","Henderson","NV","89011",3.5,108
"sZq-qUvoLgYxlDmIcxYWDg","Burger Theory","Phoenix","AZ","85008",3.5,123
"1SE9f6TEV5XhnTuuK01xwA","Wingstop","Las Vegas","NV","89119",3,121
"-WLrZPzjKfrftLWaCi1QZQ","Blueberry Hill Family Restaurant","Las Vegas","NV","89119",4,537
"RtnTbhWYw4QjKhoTBV37OA","Yard House","Glendale","AZ","85305",4,653
"oBABBuVRfIump4jHKlJmHg","Mad Mex - Monroeville","Monroeville","PA","15146",3.5,103
"QsMR_Fp9YRtDegThsOgFLA","Sens Asian Tapas & Sake Bar","Phoenix","AZ","85004",4,232
"cNz2tTTAPmdeAq6HnGeo8w","Roland's Seafood Grill","Pittsburgh","PA","15222",2.5,241
"P-nqq5kOv2wV2mB5To5elQ","Glow Fresh Grill","Toronto","ON","M3C 0J1",2.5,126
"SzBpr6or7BQcjc-e3ARLjw","Greens and Proteins","Las Vegas","NV","89118",4.5,118
"Hliq9wrI1BcR-xcG_C9_Qg","Texas Roadhouse","Phoenix","AZ","85035",3.5,116
"eQel7bUz75j0AVKnfsillg","Korean Grill House","Toronto","ON","M5V 1Z2",3.5,180
"sWucpMb_MDdqAthWFFisow","Joe's Deli","Rocky River","OH","44116",4,173
"8796vXaydw2aY_zER0n9uA","Cornish Pasty Company","Scottsdale","AZ","85251",4.5,438
"ePt0qmZgU-fjqMoM1M2U3Q","Tottie's Asian Fusion","Scottsdale","AZ","85251",4,286
"6AgvdkMHPvAGpxs7gdx38Q","Public House Garage","Phoenix","AZ","85044",3.5,101
"EM4Qo0Tm40H8Nfk3s8Dy0g","The Phoenix Ale Brewery Central Kitchen","Phoenix","AZ","85014",4,105
"-OxDX2fPQLYi6ChW2Z6xxQ","Fresh on Bloor","Toronto","ON","M5S 1W5",4,229
"-U7tvCtaraTQ9b0zBhpBMA","MGM Grand Buffet","Las Vegas","NV","89109",2.5,873
"mUdalYTuAtnZm2K9zoH27Q","L'Atelier de Joël Robuchon","Las Vegas","NV","89109",4.5,886
"1VDP92FU2p8AqJw9vU11sw","Lakeside Bar & Grill","Peoria","AZ","85383",3.5,135
"PUneCUDGvdgnay3uvI89fA","Sushi Bong","North York","ON","M2N 7A1",4,197
"CSamwh_y3gOSg0Z7tyfJpw","Kabob Grill","Charlotte","NC","28203",3.5,132
"se9MhDAQjACYMO3LCIfT1Q","Mums","Edinburgh","EDH","EH1 2QN",4,144
"IE1lzZvdD9UnGeB1kXjuOQ","Aroma Espresso Bar","Toronto","ON","M5S 1Y3",3.5,129
"YstdDnNa6h_ms3Ys7Pz4uQ","Carrabba's Italian Grill","Avondale","AZ","85392",4,107
"ruPFtD9dU6Cv9_wpzIR4UQ","Coronado Cafe","Las Vegas","NV","89183",3,358
"DY1_vls0_VQnTZ7CJ3AeFQ","Feast Buffet","Henderson","NV","89014",3,172
"LzF235KwLnVPDfSqdeZi-A","The Original Gyros Express","Scottsdale","AZ","85254",4,101
"sH-11zOhWubXobEeuMo2gg","Oink","Edinburgh","EDH","EH1 2JW",4.5,205
"SmkYLXEYhzwUZdS6TAevHg","Butcher and the Rye","Pittsburgh","PA","15222",4.5,536
"wSpUTl9Bho2WRo9C5p_-Pg","Sauce Pizza & Wine","Chandler","AZ","85248",3.5,108
"82I9SSilxh3zL8F1UQ45Xw","Uncle Bear's Brewery","Phoenix","AZ","85044",3.5,246
"6n_MDeYxU1ihB38be9TkVA","Sushi On Bloor","Toronto","ON","M5S 1Y4",4,214
"EvxTD0ETbbFbFjUMWhHbIw","Oh Curry","Las Vegas","NV","89110",4.5,178
"C63sF-wG4f1doMIMv2qvOg","Cafe Porta Alba","Madison","WI","53705",4,133
"KfaeDC-oPE6GTfBvdF9x7Q","Colectivo Coffee","Madison","WI","53703",4,122
"zRs1RRYfRJQOA0nFwpJ4NQ","Bahama Breeze","Beachwood","OH","44122",3,128
"A6nY4SCrMuLPtlbq-EKnfA","The Living Room","Chandler","AZ","85248",3.5,275
"kPfhSK0kcUmOTmC5DEjaDw","Doan's","Charlotte","NC","28217",4,180
"s_7ALFRcm-tOYM0oH9kaWw","Midwestern Meats","Mesa","AZ","85205",3.5,104
"xk-fOf_M39kDTgzfVgu0Tw","Rachel's Kitchen","Las Vegas","NV","89101",4,242
"9d0OggD2_SleuHmHwPExdA","The Steamie Weenie","Henderson","NV","89074",4.5,171
"JOoblYsQjFT-47tkt6om0A","7 West Cafe","Toronto","ON","M4Y 1R4",3.5,275
"QpmotuTsf_nHT8RKViFMPQ","Fuku Burger","Las Vegas","NV","89109",4,173
"HnbkGxUs7oWKYDeB-Pk82Q","Espressamente illy","Las Vegas","NV","89109",3.5,333
"ZCQa7CJxZ-53Zxd_pobWug","Le Cafe Ile St. Louis","Las Vegas","NV","89109",3,439
"2RsLaIEnNUIzjQyCvPCNWA","Cuff","Glendale","AZ","85301",4,125
"RYBGhnFtyZGjlREEfcRFrg","Tram's Kitchen","Pittsburgh","PA","15224",4,244
"lKOvx_aAXiXQGooZ-4bq9Q","Pin Kaow Thai Restaurant","Henderson","NV","89123",3.5,366
"3h5jLa-kbHg0cL7v9En0Lg","Firelight Buffet","Las Vegas","NV","89122",3,125
"Daasejc2-RV-MxEKpPjXtA","Brazwells Premium Pub","Charlotte","NC","28209",3.5,101
"Q28MO9hEMyG0xrAnOF-dSw","Stand Up Scottsdale","Scottsdale","AZ","85250",4.5,155
"XpyYSWF-8xi_aZ67RUuk2Q","El Encanto DOS","Phoenix","AZ","85085",3,151
"Jd2NUZeVeyWi1tTNKXMt1Q","Sí Señor Restaurant","Chandler","AZ","85224",4,314
"g93ECYDp2JB85zSVLWgK_Q","Thin Man Sandwich Shop","Pittsburgh","PA","15222",4,112
"v4qyBRpTBvOO55M4IAqNNg","Tomo Japanese Cuisine","Goodyear","AZ","85395",3.5,293
"80H8EnyShhq6_ZENH7aV3A","Thai Chili","Gilbert","AZ","85234",4,373
"JQLi-Ow9pg391iMzw5LSwg","Mary's Hash House","Las Vegas","NV","89102",4,272
"GQRql4WEd_tdMXJDzb7WIA","McNultys Bier Markt","Cleveland","OH","44113",4,149
"jIzygnVmajEXYmfsBNY_Gw","Most Wanted Taco Shop","Phoenix","AZ","85020",4.5,575
"hDD6-yk1yuuRIvfdtHsISg","Nakama","Pittsburgh","PA","15203",3,246
"eBxQzBFLEPwRCxuiL50SQA","Todd's Unique Dining","Henderson","NV","89014",4,273
"D4BWyStFZzA7k8hqDmnyFw","Koreatown","Mesa","AZ","85202",4,181
"I2ZtsGibZL0FX4qha0Ptjw","Smashburger","Avondale","AZ","85392",3.5,182
"UV2Jt8slktGu14gLZeNCjA","Mint Indian Bistro","Las Vegas","NV","89119",4,815
"6kq9oLduJAYkb2WjAb36KA","Le's Sandwiches & Cafe","Charlotte","NC","28213",4.5,268
"5aeR9KcboZmhDZlFscnYRA","Fresh Mama","Las Vegas","NV","89118",3.5,103
"AZlnpvILz5cEWJifjr2CSQ","Roma Deli II and Wine Shop","Las Vegas","NV","89117",4,116
"G5iz09NiHOtAcxAAcMCXzA","Liquid Pool Lounge","Las Vegas","NV","89109",3,141
"K-uQkfSUTwu5LIwPB4b_vg","The Mission","Scottsdale","AZ","85251",4,1402
"bDAkngRX4-ci1sAJfMWDbw","Holy Chuck","Vaughan","ON","L4L 5W6",3.5,107
"jcw_vtqfZSTLP15DJmvfIA","Melrose Kitchen","Phoenix","AZ","85013",3.5,142
"Ycp3Agr7dt71TZkeKV7jng","Le Gourmand","Toronto","ON","M5V 3S6",3.5,141
"C6uYx1g7TxmuzjfNtxK86w","Freddy's Frozen Custard & Steakburgers","Henderson","NV","89014",4,119
"yRvmDKX-Ocgd8zq_iMgujA","Lustre Bar","Phoenix","AZ","85004",4,180
"muefnimyq_3KIdEouJFvrA","Sir Veza's Taco Garage","Chandler","AZ","85226",3.5,155
"i1Xkm22_96GNVVOXSUoL0A","The Captain's Boil","Toronto","ON","M2N 5R4",3.5,233
"u2NsBZp8Se_65rs6ydI0NQ","The Rusty Onion","Charlotte","NC","28226",3.5,108
"BncSpY3IPix5s-4SOHCtLQ","Blue Wasabi Sushi & Martini Bar","Gilbert","AZ","85296",3.5,236
"SEMvJDVnDB4NoPW6tXXO_Q","Goong Korean BBQ Restaurant","Las Vegas","NV","89139",4.5,300
"A7gK6ZrGy939Zo43xNZcVw","Forage Public House","Lakewood","OH","44107",4,164
"AcCZJpxiPqyzKFjlwlwd0Q","The County General","Toronto","ON","M6J 1G9",3.5,186
"v0bL0-frMFrvHz-5OgUczw","Raising Cane's","Mesa","AZ","85204",3.5,148
"478TIlfHXfT3wvww54QsPg","Ki Modern Japanese + Bar","Toronto","ON","M5J 2T3",3.5,157
"D87tFO-R6U8f4-e0r4Zq_g","Crêpes à GoGo","Toronto","ON","M4W 3Y8",3.5,135
"sNVGdeOPeitJ3OWUQBINzQ","BabyStacks Cafe","Las Vegas","NV","89147",4,1002
"yC4PR3LFCubwfcY_xKKomw","Urban Herbivore","Toronto","ON","M5T 1P1",3.5,127
"Uq-GOs9_IqweUsB5MdII9w","Emma's Country Kitchen","Toronto","ON","M6C 1B6",4,247
"Uxm9N6jwmJybOv1NcBbnRw","Sekushi Japanese Restaurant","Las Vegas","NV","89109",4.5,145
"M10n-ivjDkkdLaxIYNafFQ","Queen City Q","Charlotte","NC","28202",3.5,271
"sSmt7JFTDNCcK1KfMVO2hw","Mickie Finnz","Las Vegas","NV","89101",2.5,168
"PlTdQdCWu2_hjbSuenB3pg","PHO 43","Phoenix","AZ","85009",4.5,333
"ZXC9HaHWeHnKKtbqX74Q_A","Señor Taco","Mesa","AZ","85207",4,134
"Q0fcX_1wvdmffqEPa246rg","The Witchery By The Castle","Edinburgh","EDH","EH1 2NF",3.5,156
"WETHRoXB2IbixndSlOktJA","Lulu's Bread & Breakfast","Las Vegas","NV","89131",4,370
"tCkd8eAx2mR0oioQcqkxPw","Mucho Macho Taco","Phoenix","AZ","85013",4,157
"rBQ-xYc0GFAV2hqYKTQe6w","Mad Dog Saloon","Mesa","AZ","85204",3,118
"CElwRv4CtK56NljAuCwepw","Babbo Italian Eatery","Phoenix","AZ","85016",4,232
"1jpYP-JNOEYCMIzP4OlGuQ","Braddah's Island Style","Las Vegas","NV","89146",4,566
"tIrzcjC5_oBpY6R0G64z5g","Modern Steak","Scottsdale","AZ","85251",4,235
"fyJAqmweGm8VXnpU4CWGNw","French Grocery","Phoenix","AZ","85013",4,217
"uz8ISWdE0OSJBjArw4P4Og","Mellow Mushroom","Charlotte","NC","28202",3,125
"REXvfvEMPKbcLBD33y6fjA","Geisha Steakhouse","Las Vegas","NV","89121",4,124
"kpLt4l5J5kbMD4oxQLC2aA","King & I","Las Vegas","NV","89117",4,176
"Xg5qEQiB-7L6kGJ5F4K3bQ","Little Miss BBQ","Phoenix","AZ","85034",5,1083
"aNYunG3j5zNJ4F0dQcZMyQ","Tomaso's","Phoenix","AZ","85018",4,122
"A7jbtXYFAZhErOW7xIQinA","Mother's Korean Grill","Las Vegas","NV","89102",3,263
"Tk7qCou7aYv_Z-K3a7NhhA","Shish Kabob House","Las Vegas","NV","89103",4,369
"sk2L4KcJbkkF6eHfjitGpg","Big Earl's BBQ","Scottsdale","AZ","85251",3,120
"eI1n8YoS2xKCCpkLQp-CYA","Journey Sushi & Seafood Buffet","Madison","WI","53704",3.5,134
"MmQsPiVSN08WtmlsC_ZSVA","Brushfire Tacos Y Tapas","Peoria","AZ","85381",3.5,218
"RfsMUrGUJdrpfrU54rmEsQ","Cuisine & Wine Bistro - Gilbert","Gilbert","AZ","85233",4.5,127
"BwWbwhIWfc9A0fPShp-WmA","Oliver's Public House","Madison","WI","53705",3.5,125
"CDpoJiqgM04wqQTZ6QkTqQ","Squid Ink","Scottsdale","AZ","85260",4,122
"9h2W6JBWILS_RwlpIBSEig","Due Amici Pizza","Charlotte","NC","28269",4.5,106
"3RetxRZoakYWEMql5VmmJA","Pancake Cafe","Fitchburg","WI","53719",3,103
"C1jQ5CbszJkS_cyWgaRVGQ","Swish","Las Vegas","NV","89117",3.5,139
"MpovsyjkSkchD7ssAdEVKQ","Charlie Palmer Steak","Las Vegas","NV","89119",4,364
"wB2mrl_xHyj55UObucaVRA","Ollie Vaughn's","Phoenix","AZ","85006",4.5,164
"xyMZdF9Xh9N6il831_Czsg","La Piccola Cucina","Phoenix","AZ","85006",3.5,113
"ARWLV46iIa3Dvt1y8-SPpA","Ristorante Giuseppe","Scottsdale","AZ","85254",4,218
"GJTQ0dgQ2BTkbRw2jLE0Fw","Tandoori Times 2 Indian Bistro","Glendale","AZ","85308",3.5,191
"0xzmIBsJQc5eUNLucFrZ0Q","Stratta","Las Vegas","NV","89109",3.5,187
"b-wEkSnjS9VSSymJI7Z_5A","Big Sushi","Toronto","ON","M5S 1X4",3.5,110
"sAEFh7e7fY-W2gMWSbIAWQ","MAD Greens - North Scottsdale","Scottsdale","AZ","85254",4,111
"x7RRLRKyKdME9X3GuR5-5w","Macayo's Mexican Kitchen","Surprise","AZ","85374",2.5,143
"da62X2tpj9tF0olWTigjBg","Little Tokyo","Pittsburgh","PA","15228",4,127
"gf68voXoY4LqSC_7Qq5t9A","Seafood Shack","Las Vegas","NV","89109",3.5,161
"loSgYD9dHOsjjm7QCly5qw","KGB: Kerry's Gourmet Burgers","Las Vegas","NV","89109",3.5,363
"DYAorbxOyubUB_wtQRCdug","MadHouse Coffee","Las Vegas","NV","89117",4,703
"n2tiSHECXkFv47aIkxvSDA","Greektown","Phoenix","AZ","85020",4.5,215
"kNtToQSP_Y5U8tznLXuCaw","Farren's Pub & Eatery","Champaign","IL","61820",4,212
"bLi48v8Div6Qm2Fyaw0C6Q","Hodge's","Cleveland","OH","44114",4,284
"QYIhMNwxXejDoCr-F1BxDg","Thai Basil","Tempe","AZ","85281",4,326
"W2CzAePJakvARgoQuohbOA","In-N-Out Burger","Tempe","AZ","85281",4.5,314
"DKusRJUxgsye1cdrlGgQOg","Udupi","Tempe","AZ","85281",4,231
"0pazeZax1Nt9cn0U_8aSUQ","Mint Thai Cafe","Gilbert","AZ","85234",4,138
"lwpQQflP1CGJPV7QLybzOg","Upper Crust Pizza Patio & Wine Bar","Phoenix","AZ","85024",3.5,324
"pSAoDrxX7Q5VRe-7gpDpOw","Spoonwood Brewing","Pittsburgh","PA","15236",3.5,126
"7ibuDLfx8gEhESAufYIySw","Sushi Mon","Las Vegas","NV","89183",4,841
"yvqcZrHixuf_oIUW83xUcQ","Macayo's Mexican Restaurant","Las Vegas","NV","89117",3,141
"CPgyfcsyPegLha1ajaSRoA","Pasta Too","Bethel Park","PA","15102",3.5,101
"rPk01P-gHFZnBtRyfc7Wrg","Rudy's Burritos","Mesa","AZ","85209",4,150
"SYGbbZlLk81_bOlBptbS7A","Kyklos Greek Cafe","Henderson","NV","89014",4.5,160
"w55sCX7ZkLIJNhl_RhwjEg","Paradise Cantina","Las Vegas","NV","89169",3,142
"ibkwcLZwaJ1pnPJVaI_-uA","Swaddee Thai Cuisine","Chandler","AZ","85226",4,146
"hzyvL2v97xLzLbLXcdi1uw","Cafe Moulin","Pittsburgh","PA","15232",4,114
"4jm-et6RMcjOkmrC_IcuCg","Mariscos Sinaloa","Tempe","AZ","85282",3.5,106
"eAZqT24e0Pk8apWzy3RsAQ","McKoy's Smokehouse & Saloon","Charlotte","NC","28217",4,344
"OIdOJaNS8M624F58XGV3PQ","Pizzeria Libretto Danforth","Toronto","ON","M4K 1P7",4,238
"bMrYaaAy62ppdS09na0RgQ","House of Pizza","Las Vegas","NV","89134",4,103
"-FLnsWAa4AGEW4NgE8Fqew","Breakfast Club - Scottsdale","Scottsdale","AZ","85251",4,750
"UNMBMKI9FjnO9flxPxV-1w","Papa Pinny's Pizzeria","Las Vegas","NV","89117",4.5,135
"hHe1mFDxxrtejXHfiysJJg","The Melting Pot","Las Vegas","NV","89117",4,211
"zMdpFu7hpvrHChR7H2XCfA","Cozumel","Lakewood","OH","44107",4,101
"NFm869_w6cvVaWaNpAzjeA","Soul Gastrolounge","Charlotte","NC","28205",4,697
"tQm5R5UsWBzxsOGLPjfLJQ","Big Eye Sushi Bar","Scottsdale","AZ","85260",3.5,142
"cTZmf7B-4yciMc1WKiCVOA","Welcome Diner","Phoenix","AZ","85006",4.5,622
"pRVZcwZ-6uhfqRjZyTdCqg","Lenny's Burger","Mesa","AZ","85204",3.5,100
"ctzH0uqGz6q_o2nuCrAUvA","Sushi J","Scottsdale","AZ","85251",4.5,208
"g3w01guDiTLszguA3vUrSg","Shabu Fondue","Phoenix","AZ","85020",4,117
"tovUJgSCxi2JfUtP9eNQcA","Barro's Pizza","Surprise","AZ","85379",3.5,113
"bk4FIHt8ODRBPfqL4Fd2aQ","Indulge Burgers & More","Scottsdale","AZ","85254",3.5,241
"VIH-XvIPwAh3NqLmDbvZKw","Pho at The Coffee Shop","Las Vegas","NV","89115",2.5,113
"vl2IZrNJEA8npSjqXbdwxw","BabyStacks Cafe","Las Vegas","NV","89128",4,996
"W70JrBKLDFV86PpgFu5m8Q","MRKT","North Las Vegas","NV","89084",4,146
